SBERP,0,20220201,070028,257.160000000,1000
SBERP,0,20220201,070028,257.170000000,500
SBERP,0,20220201,070028,257.200000000,50
SBERP,0,20220201,070028,257.220000000,10
SBERP,0,20220201,070028,257.230000000,1500
SBERP,0,20220201,070028,257.370000000,60
SBERP,0,20220201,070028,257.400000000,100
SBERP,0,20220201,070028,257.410000000,20
SBERP,0,20220201,070028,257.460000000,300
SBERP,0,20220201,070028,257.470000000,150
SBERP,0,20220201,070028,257.500000000,10
SBERP,0,20220201,070028,257.500000000,50
SBERP,0,20220201,070028,257.500000000,50
SBERP,0,20220201,070028,257.520000000,10
SBERP,0,20220201,070028,255.420000000,300
SBERP,0,20220201,070028,255.410000000,40
SBERP,0,20220201,070028,255.600000000,300
SBERP,0,20220201,070028,255.610000000,100
SBERP,0,20220201,070028,255.640000000,500
SBERP,0,20220201,070028,255.730000000,200
SBERP,0,20220201,070028,255.730000000,10
SBERP,0,20220201,070028,256.150000000,50
SBERP,0,20220201,070028,256.190000000,150
SBERP,0,20220201,070028,256.190000000,20
SBERP,0,20220201,070028,255.890000000,540
SBERP,0,20220201,070028,256.200000000,10
SBERP,0,20220201,070028,256.260000000,20
SBERP,0,20220201,070028,256.260000000,200
SBERP,0,20220201,070028,256.260000000,320
SBERP,0,20220201,070028,256.270000000,770
SBERP,0,20220201,070028,255.930000000,20
SBERP,0,20220201,070028,255.920000000,180
SBERP,0,20220201,070028,255.930000000,520
SBERP,0,20220201,070028,255.920000000,4090
SBERP,0,20220201,070028,256.250000000,50
SBERP,0,20220201,070028,255.930000000,50
SBERP,0,20220201,070028,255.920000000,150
SBERP,0,20220201,070028,256.240000000,150
SBERP,0,20220201,070028,256.240000000,50
SBERP,0,20220201,070028,255.920000000,10
SBERP,0,20220201,070028,255.920000000,10
SBERP,0,20220201,070028,255.920000000,10
SBERP,0,20220201,070028,256.240000000,340
SBERP,0,20220201,070028,256.250000000,60
SBERP,0,20220201,070028,256.250000000,240
SBERP,0,20220201,070028,256.260000000,40
SBERP,0,20220201,070028,256.270000000,120
SBERP,0,20220201,070028,256.180000000,100
SBERP,0,20220201,070028,255.920000000,100
SBERP,0,20220201,070028,256.160000000,10
SBERP,0,20220201,070028,256.160000000,10
SBERP,0,20220201,070028,255.920000000,10
SBERP,0,20220201,070028,255.920000000,180
SBERP,0,20220201,070028,255.920000000,50
SBERP,0,20220201,070028,255.800000000,150
SBERP,0,20220201,070028,255.740000000,370
SBERP,0,20220201,070028,255.740000000,30
SBERP,0,20220201,070028,255.760000000,140
SBERP,0,20220201,070028,255.750000000,400
SBERP,0,20220201,070028,255.650000000,280
SBERP,0,20220201,070028,255.650000000,10
SBERP,0,20220201,070028,255.650000000,30
SBERP,0,20220201,070028,255.900000000,20
SBERP,0,20220201,070029,255.650000000,120
SBERP,0,20220201,070029,255.650000000,10
SBERP,0,20220201,070029,255.900000000,260
SBERP,0,20220201,070029,256.000000000,100
SBERP,0,20220201,070029,256.150000000,140
SBERP,0,20220201,070029,255.660000000,10
SBERP,0,20220201,070029,255.660000000,10
SBERP,0,20220201,070029,255.660000000,100
SBERP,0,20220201,070029,255.660000000,10
SBERP,0,20220201,070029,255.660000000,10
SBERP,0,20220201,070029,255.660000000,10
SBERP,0,20220201,070029,255.880000000,30
SBERP,0,20220201,070031,256.000000000,300
SBERP,0,20220201,070031,256.000000000,300
SBERP,0,20220201,070031,256.000000000,200
SBERP,0,20220201,070031,256.000000000,3100
SBERP,0,20220201,070032,256.010000000,10
SBERP,0,20220201,070032,255.660000000,100
SBERP,0,20220201,070032,255.660000000,50
SBERP,0,20220201,070032,255.650000000,50
SBERP,0,20220201,070032,255.650000000,300
SBERP,0,20220201,070032,255.650000000,300
SBERP,0,20220201,070033,255.650000000,300
SBERP,0,20220201,070033,255.650000000,200
SBERP,0,20220201,070033,255.650000000,200
SBERP,0,20220201,070037,255.650000000,100
SBERP,0,20220201,070040,255.650000000,10
SBERP,0,20220201,070040,255.990000000,10
SBERP,0,20220201,070043,255.990000000,80
SBERP,0,20220201,070050,255.970000000,200
SBERP,0,20220201,070053,255.950000000,130
SBERP,0,20220201,070054,255.660000000,90
SBERP,0,20220201,070057,255.950000000,950
SBERP,0,20220201,070057,255.950000000,210
SBERP,0,20220201,070057,255.960000000,360
SBERP,0,20220201,070057,255.960000000,300
SBERP,0,20220201,070057,256.000000000,40
SBERP,0,20220201,070057,256.000000000,140
SBERP,0,20220201,070059,255.660000000,100
SBERP,0,20220201,070059,255.940000000,100
SBERP,0,20220201,070059,255.950000000,100
SBERP,0,20220201,070100,255.740000000,540
SBERP,0,20220201,070100,255.650000000,30
SBERP,0,20220201,070100,255.650000000,70
SBERP,0,20220201,070100,255.650000000,100
SBERP,0,20220201,070101,255.650000000,100
SBERP,0,20220201,070101,255.650000000,30
SBERP,0,20220201,070101,255.650000000,70
SBERP,0,20220201,070101,255.650000000,30
SBERP,0,20220201,070101,255.650000000,100
SBERP,0,20220201,070101,255.610000000,1320
SBERP,0,20220201,070101,255.610000000,320
SBERP,0,20220201,070103,255.740000000,100
SBERP,0,20220201,070103,255.740000000,100
SBERP,0,20220201,070103,255.740000000,100
SBERP,0,20220201,070103,255.930000000,540
SBERP,0,20220201,070103,255.940000000,160
SBERP,0,20220201,070103,255.690000000,500
SBERP,0,20220201,070110,255.750000000,240
SBERP,0,20220201,070111,255.750000000,260
SBERP,0,20220201,070111,255.940000000,40
SBERP,0,20220201,070111,255.770000000,200
SBERP,0,20220201,070112,255.930000000,20
SBERP,0,20220201,070113,255.760000000,50
SBERP,0,20220201,070127,255.950000000,310
SBERP,0,20220201,070129,255.980000000,200
SBERP,0,20220201,070129,256.000000000,150
SBERP,0,20220201,070129,256.000000000,9490
SBERP,0,20220201,070129,255.990000000,50
SBERP,0,20220201,070129,255.990000000,180
SBERP,0,20220201,070131,255.920000000,130
SBERP,0,20220201,070134,255.920000000,420
SBERP,0,20220201,070134,255.910000000,500
SBERP,0,20220201,070134,255.910000000,190
SBERP,0,20220201,070136,255.930000000,20
SBERP,0,20220201,070140,256.000000000,650
SBERP,0,20220201,070140,256.000000000,410
SBERP,0,20220201,070140,256.000000000,510
SBERP,0,20220201,070140,255.930000000,90
SBERP,0,20220201,070141,256.090000000,90
SBERP,0,20220201,070141,256.100000000,290
SBERP,0,20220201,070141,256.150000000,10
SBERP,0,20220201,070141,256.160000000,280
SBERP,0,20220201,070141,256.160000000,300
SBERP,0,20220201,070141,256.200000000,1110
SBERP,0,20220201,070141,256.200000000,100
SBERP,0,20220201,070141,256.270000000,1740
SBERP,0,20220201,070141,256.300000000,80
SBERP,0,20220201,070141,256.290000000,200
SBERP,0,20220201,070145,256.290000000,500
SBERP,0,20220201,070145,256.290000000,500
SBERP,0,20220201,070145,256.290000000,500
SBERP,0,20220201,070145,256.300000000,130
SBERP,0,20220201,070145,256.300000000,10
SBERP,0,20220201,070145,256.380000000,20
SBERP,0,20220201,070145,256.400000000,500
SBERP,0,20220201,070145,256.400000000,20
SBERP,0,20220201,070145,256.410000000,60
SBERP,0,20220201,070145,256.500000000,70
SBERP,0,20220201,070145,256.500000000,100
SBERP,0,20220201,070145,256.500000000,10
SBERP,0,20220201,070145,256.500000000,50
SBERP,0,20220201,070145,256.500000000,50
SBERP,0,20220201,070145,256.500000000,100
SBERP,0,20220201,070145,256.550000000,30
SBERP,0,20220201,070145,256.590000000,310
SBERP,0,20220201,070145,256.600000000,10
SBERP,0,20220201,070145,256.600000000,10
SBERP,0,20220201,070145,256.600000000,20
SBERP,0,20220201,070145,256.170000000,10
SBERP,0,20220201,070145,256.170000000,80
SBERP,0,20220201,070146,256.230000000,10
SBERP,0,20220201,070147,256.470000000,10
SBERP,0,20220201,070148,256.280000000,10
SBERP,0,20220201,070148,256.280000000,30
SBERP,0,20220201,070148,256.460000000,30
SBERP,0,20220201,070152,256.300000000,20
SBERP,0,20220201,070153,256.480000000,30
SBERP,0,20220201,070153,256.490000000,70
SBERP,0,20220201,070155,256.300000000,10
SBERP,0,20220201,070156,256.460000000,530
SBERP,0,20220201,070156,256.490000000,270
SBERP,0,20220201,070157,256.320000000,10
SBERP,0,20220201,070158,256.320000000,1610
SBERP,0,20220201,070159,256.160000000,120
SBERP,0,20220201,070159,256.470000000,540
SBERP,0,20220201,070159,256.480000000,460
SBERP,0,20220201,070202,256.180000000,120
SBERP,0,20220201,070202,256.470000000,10
SBERP,0,20220201,070202,256.180000000,50
SBERP,0,20220201,070203,256.470000000,160
SBERP,0,20220201,070203,256.480000000,330
SBERP,0,20220201,070203,256.480000000,170
SBERP,0,20220201,070203,256.600000000,260
SBERP,0,20220201,070203,256.600000000,120
SBERP,0,20220201,070203,256.640000000,10
SBERP,0,20220201,070203,256.700000000,60
SBERP,0,20220201,070203,256.700000000,60
SBERP,0,20220201,070203,256.700000000,40
SBERP,0,20220201,070203,256.700000000,110
SBERP,0,20220201,070204,256.470000000,60
SBERP,0,20220201,070204,256.490000000,480
SBERP,0,20220201,070206,256.610000000,120
SBERP,0,20220201,070208,256.440000000,40
SBERP,0,20220201,070209,256.440000000,80
SBERP,0,20220201,070209,256.480000000,10
SBERP,0,20220201,070209,256.450000000,30
SBERP,0,20220201,070211,256.450000000,370
SBERP,0,20220201,070211,256.460000000,200
SBERP,0,20220201,070211,256.550000000,430
SBERP,0,20220201,070212,256.560000000,200
SBERP,0,20220201,070215,256.650000000,150
SBERP,0,20220201,070215,256.650000000,190
SBERP,0,20220201,070215,256.660000000,500
SBERP,0,20220201,070215,256.700000000,70
SBERP,0,20220201,070215,256.700000000,240
SBERP,0,20220201,070215,256.800000000,10
SBERP,0,20220201,070215,256.890000000,80
SBERP,0,20220201,070217,256.890000000,10
SBERP,0,20220201,070220,256.830000000,110
SBERP,0,20220201,070222,256.550000000,500
SBERP,0,20220201,070223,256.800000000,500
SBERP,0,20220201,070223,256.800000000,20
SBERP,0,20220201,070223,256.800000000,10
SBERP,0,20220201,070225,256.800000000,270
SBERP,0,20220201,070225,256.810000000,500
SBERP,0,20220201,070225,256.840000000,230
SBERP,0,20220201,070229,256.550000000,40
SBERP,0,20220201,070230,256.840000000,300
SBERP,0,20220201,070230,256.890000000,50
SBERP,0,20220201,070232,256.590000000,90
SBERP,0,20220201,070233,256.840000000,90
SBERP,0,20220201,070233,256.860000000,100
SBERP,0,20220201,070234,256.970000000,100
SBERP,0,20220201,070235,256.980000000,20
SBERP,0,20220201,070235,257.000000000,30
SBERP,0,20220201,070235,257.000000000,10
SBERP,0,20220201,070235,257.000000000,10
SBERP,0,20220201,070235,257.000000000,10
SBERP,0,20220201,070235,257.000000000,20
SBERP,0,20220201,070235,257.000000000,240
SBERP,0,20220201,070235,257.000000000,50
SBERP,0,20220201,070235,257.000000000,10
SBERP,0,20220201,070235,256.890000000,1700
SBERP,0,20220201,070236,257.000000000,10
SBERP,0,20220201,070237,257.000000000,50
SBERP,0,20220201,070237,257.000000000,10
SBERP,0,20220201,070237,257.000000000,190
SBERP,0,20220201,070237,257.000000000,40
SBERP,0,20220201,070237,257.000000000,60
SBERP,0,20220201,070237,257.000000000,150
SBERP,0,20220201,070237,257.000000000,20
SBERP,0,20220201,070237,257.000000000,50
SBERP,0,20220201,070238,257.000000000,40
SBERP,0,20220201,070238,257.000000000,30
SBERP,0,20220201,070238,256.980000000,30
SBERP,0,20220201,070238,257.000000000,60
SBERP,0,20220201,070238,257.000000000,10
SBERP,0,20220201,070240,257.000000000,250
SBERP,0,20220201,070240,256.850000000,10
SBERP,0,20220201,070242,256.850000000,530
SBERP,0,20220201,070242,256.850000000,160
SBERP,0,20220201,070242,256.850000000,200
SBERP,0,20220201,070242,256.850000000,220
SBERP,0,20220201,070244,257.000000000,3560
SBERP,0,20220201,070244,257.000000000,180
SBERP,0,20220201,070244,256.920000000,20
SBERP,0,20220201,070245,257.120000000,50
SBERP,0,20220201,070245,257.190000000,20
SBERP,0,20220201,070245,257.220000000,10
SBERP,0,20220201,070245,257.300000000,10
SBERP,0,20220201,070245,257.350000000,20
SBERP,0,20220201,070245,257.360000000,90
SBERP,0,20220201,070247,257.080000000,10
SBERP,0,20220201,070248,257.080000000,100
SBERP,0,20220201,070250,257.360000000,10
SBERP,0,20220201,070250,257.360000000,300
SBERP,0,20220201,070250,257.390000000,200
SBERP,0,20220201,070250,257.400000000,500
SBERP,0,20220201,070250,257.440000000,150
SBERP,0,20220201,070250,257.470000000,150
SBERP,0,20220201,070250,257.500000000,190
SBERP,0,20220201,070250,257.170000000,60
SBERP,0,20220201,070250,257.170000000,10
SBERP,0,20220201,070252,257.190000000,20
SBERP,0,20220201,070252,257.190000000,520
SBERP,0,20220201,070256,257.520000000,200
SBERP,0,20220201,070256,257.520000000,100
SBERP,0,20220201,070256,257.290000000,110
SBERP,0,20220201,070300,257.480000000,10
SBERP,0,20220201,070300,257.570000000,10
SBERP,0,20220201,070300,257.570000000,990
SBERP,0,20220201,070300,257.660000000,30
SBERP,0,20220201,070300,257.660000000,10
SBERP,0,20220201,070300,257.690000000,10
SBERP,0,20220201,070300,257.700000000,390
SBERP,0,20220201,070300,257.660000000,270
SBERP,0,20220201,070300,257.480000000,30
SBERP,0,20220201,070301,257.650000000,10
SBERP,0,20220201,070301,257.650000000,40
SBERP,0,20220201,070301,257.650000000,50
SBERP,0,20220201,070302,257.650000000,10
SBERP,0,20220201,070302,257.650000000,100
SBERP,0,20220201,070302,257.590000000,500
SBERP,0,20220201,070302,257.680000000,100
SBERP,0,20220201,070303,257.680000000,100
SBERP,0,20220201,070303,257.510000000,40
SBERP,0,20220201,070307,257.490000000,10
SBERP,0,20220201,070307,257.570000000,100
SBERP,0,20220201,070307,257.490000000,150
SBERP,0,20220201,070307,257.470000000,70
SBERP,0,20220201,070307,257.440000000,200
SBERP,0,20220201,070307,257.530000000,650
SBERP,0,20220201,070307,257.540000000,400
SBERP,0,20220201,070307,257.650000000,250
SBERP,0,20220201,070307,257.410000000,30
SBERP,0,20220201,070307,257.650000000,50
SBERP,0,20220201,070307,257.670000000,10
SBERP,0,20220201,070309,257.500000000,40
SBERP,0,20220201,070309,257.480000000,160
SBERP,0,20220201,070310,257.670000000,540
SBERP,0,20220201,070310,257.680000000,500
SBERP,0,20220201,070310,257.690000000,500
SBERP,0,20220201,070310,257.700000000,610
SBERP,0,20220201,070310,257.750000000,10
SBERP,0,20220201,070310,257.800000000,110
SBERP,0,20220201,070311,257.510000000,80
SBERP,0,20220201,070311,257.530000000,30
SBERP,0,20220201,070311,257.710000000,30
SBERP,0,20220201,070311,257.720000000,20
SBERP,0,20220201,070311,257.530000000,50
SBERP,0,20220201,070311,257.730000000,50
SBERP,0,20220201,070311,257.740000000,50
SBERP,0,20220201,070312,257.700000000,70
SBERP,0,20220201,070312,257.660000000,700
SBERP,0,20220201,070312,257.670000000,300
SBERP,0,20220201,070312,257.520000000,100
SBERP,0,20220201,070312,257.520000000,100
SBERP,0,20220201,070313,257.520000000,30
SBERP,0,20220201,070315,257.520000000,500
SBERP,0,20220201,070317,257.650000000,10
SBERP,0,20220201,070317,257.650000000,290
SBERP,0,20220201,070317,257.670000000,40
SBERP,0,20220201,070317,257.520000000,500
SBERP,0,20220201,070319,257.670000000,60
SBERP,0,20220201,070319,257.670000000,140
SBERP,0,20220201,070320,257.650000000,120
SBERP,0,20220201,070320,257.670000000,260
SBERP,0,20220201,070320,257.670000000,10
SBERP,0,20220201,070320,257.670000000,30
SBERP,0,20220201,070320,257.680000000,300
SBERP,0,20220201,070320,257.680000000,300
SBERP,0,20220201,070320,257.700000000,100
SBERP,0,20220201,070321,257.660000000,500
SBERP,0,20220201,070321,257.660000000,500
SBERP,0,20220201,070321,257.660000000,500
SBERP,0,20220201,070321,257.650000000,500
SBERP,0,20220201,070321,257.790000000,10
SBERP,0,20220201,070322,257.790000000,30
SBERP,0,20220201,070323,257.660000000,500
SBERP,0,20220201,070323,257.660000000,500
SBERP,0,20220201,070323,257.650000000,20
SBERP,0,20220201,070323,257.650000000,100
SBERP,0,20220201,070324,257.790000000,10
SBERP,0,20220201,070325,257.660000000,20
SBERP,0,20220201,070328,257.720000000,30
SBERP,0,20220201,070328,257.790000000,50
SBERP,0,20220201,070329,257.790000000,40
SBERP,0,20220201,070329,257.790000000,60
SBERP,0,20220201,070329,257.790000000,10
SBERP,0,20220201,070329,257.800000000,890
SBERP,0,20220201,070330,257.830000000,100
SBERP,0,20220201,070330,257.870000000,10
SBERP,0,20220201,070330,257.870000000,10
SBERP,0,20220201,070330,257.900000000,50
SBERP,0,20220201,070330,257.900000000,30
SBERP,0,20220201,070330,257.740000000,500
SBERP,0,20220201,070331,257.730000000,10
SBERP,0,20220201,070331,257.840000000,10
SBERP,0,20220201,070333,257.890000000,30
SBERP,0,20220201,070333,257.890000000,20
SBERP,0,20220201,070333,257.900000000,10
SBERP,0,20220201,070334,257.900000000,50
SBERP,0,20220201,070334,257.760000000,80
SBERP,0,20220201,070334,257.760000000,200
SBERP,0,20220201,070335,257.730000000,300
SBERP,0,20220201,070335,257.780000000,10
SBERP,0,20220201,070336,257.780000000,490
SBERP,0,20220201,070336,257.790000000,300
SBERP,0,20220201,070336,257.670000000,500
SBERP,0,20220201,070336,257.670000000,500
SBERP,0,20220201,070336,257.830000000,500
SBERP,0,20220201,070336,257.830000000,80
SBERP,0,20220201,070338,257.790000000,10
SBERP,0,20220201,070339,257.900000000,910
SBERP,0,20220201,070339,257.900000000,50
SBERP,0,20220201,070339,257.900000000,10
SBERP,0,20220201,070341,257.900000000,30
SBERP,0,20220201,070341,257.890000000,40
SBERP,0,20220201,070341,257.750000000,40
SBERP,0,20220201,070341,257.740000000,650
SBERP,0,20220201,070341,257.740000000,240
SBERP,0,20220201,070342,257.760000000,10
SBERP,0,20220201,070343,257.930000000,20
SBERP,0,20220201,070343,257.930000000,80
SBERP,0,20220201,070343,257.760000000,80
SBERP,0,20220201,070345,257.860000000,500
SBERP,0,20220201,070346,257.910000000,190
SBERP,0,20220201,070347,257.910000000,50
SBERP,0,20220201,070350,257.780000000,10
SBERP,0,20220201,070351,257.730000000,20
SBERP,0,20220201,070352,257.730000000,10
SBERP,0,20220201,070352,257.730000000,30
SBERP,0,20220201,070352,257.730000000,10
SBERP,0,20220201,070352,257.730000000,20
SBERP,0,20220201,070352,257.730000000,10
SBERP,0,20220201,070352,257.760000000,10
SBERP,0,20220201,070356,257.750000000,300
SBERP,0,20220201,070356,257.650000000,40
SBERP,0,20220201,070356,257.640000000,150
SBERP,0,20220201,070357,257.600000000,400
SBERP,0,20220201,070357,257.600000000,600
SBERP,0,20220201,070357,257.600000000,60
SBERP,0,20220201,070357,257.520000000,30
SBERP,0,20220201,070357,257.510000000,20
SBERP,0,20220201,070357,257.500000000,50
SBERP,0,20220201,070357,257.500000000,100
SBERP,0,20220201,070358,257.500000000,100
SBERP,0,20220201,070359,257.500000000,180
SBERP,0,20220201,070400,257.640000000,20
SBERP,0,20220201,070400,257.500000000,150
SBERP,0,20220201,070400,257.500000000,430
SBERP,0,20220201,070400,257.500000000,540
SBERP,0,20220201,070400,257.500000000,10
SBERP,0,20220201,070400,257.500000000,1000
SBERP,0,20220201,070402,257.530000000,20
SBERP,0,20220201,070402,257.530000000,480
SBERP,0,20220201,070402,257.540000000,210
SBERP,0,20220201,070402,257.540000000,400
SBERP,0,20220201,070402,257.550000000,630
SBERP,0,20220201,070402,257.600000000,780
SBERP,0,20220201,070402,257.650000000,620
SBERP,0,20220201,070402,257.700000000,660
SBERP,0,20220201,070402,257.750000000,240
SBERP,0,20220201,070402,257.750000000,10
SBERP,0,20220201,070402,257.760000000,20
SBERP,0,20220201,070402,257.900000000,890
SBERP,0,20220201,070402,257.910000000,570
SBERP,0,20220201,070402,257.910000000,300
SBERP,0,20220201,070402,257.920000000,10
SBERP,0,20220201,070402,257.930000000,20
SBERP,0,20220201,070402,257.930000000,60
SBERP,0,20220201,070402,257.990000000,10
SBERP,0,20220201,070402,257.990000000,10
SBERP,0,20220201,070402,257.990000000,100
SBERP,0,20220201,070402,257.990000000,100
SBERP,0,20220201,070402,257.990000000,200
SBERP,0,20220201,070402,258.000000000,220
SBERP,0,20220201,070402,258.000000000,100
SBERP,0,20220201,070402,258.000000000,20
SBERP,0,20220201,070402,258.000000000,720
SBERP,0,20220201,070402,258.000000000,50
SBERP,0,20220201,070402,258.000000000,10
SBERP,0,20220201,070402,258.000000000,100
SBERP,0,20220201,070402,258.000000000,1900
SBERP,0,20220201,070402,258.000000000,2670
